bigram phrase,frequency
today million,2
grow 250,2
a prescription,2
thinking of,2
back from,2
meaningful jobs,2
live under,2
manage your,2
earth will,2
already very,2
shortly after,2
bond with,2
acquired very,2
you owe,2
to bernie,2
holes it's,2
today senator,2
and community,2
two billion,2
more tax,2
in voluntarily,2
you unemployment,2
castle not,2
was proud,2
unethical or,2
drowned more,2
can but,2
uk one,2
but long,2
is create,2
mortgage dependent,2
much education,2
ol same,2
mile a,2
business card,2
begun tonight,2
success of,2
walk let's,2
always dream,2
temperature rise,2
mentor at,2
into improving,2
tonight gives,2
rate over,2
should vote,2
that speech,2
house at,2
nations all,2
world halloween,2
press cancel,2
public coexist,2
large we,2
j o,2
rugby thank,2
governors who,2
rehabilitation is,2
dysfunctional health,2
are only,2
just extraordinary,2
as most,2
recently a,2
never talked,2
keep guns,2
mexico you're,2
money into,2
and alongside,2
choice for,2
drug problem,2
those differences,2
islands to,2
on which,2
provide affordable,2
election by,2
there minimum,2
warning family,2
sisters who,2
party controls,2
and onto,2
were suspended,2
107 000,2
the north,2
disease not,2
corrupted by,2
somalis long,2
youth we,2
wall people,2
different demographics,2
angeles california,2
officers detecting,2
in sudan,2
fact over,2
some love,2
overdue for,2
sure but,2
class just,2
brought them,2
sanders on,2
defend themselves,2
friends all,2
want help,2
children to,2
their societies,2
as citizens,2
raises money,2
week a,2
coming want,2
protection agency,2
intend to,2
highest grade,2
called gridlock,2
me throw,2
care put,2
world news,2
it's doing,2
eu television,2
knows let,2
understand when,2
him for,2
hours incredibly,2
women pay,2
other has,2
on matt,2
with post,2
fourteen percent,2
position which,2
now goes,2
expanded my,2
income kids,2
economy let,2
never hesitate,2
statistic does,2
drugs or,2
what democratic,2
of support,2
rally but,2
be cut,2
wrongly at,2
bernie which,2
meeting so,2
gonna say,2
creative in,2
hispanic native,2
my world,2
space it,2
them intellectually,2
wonder what,2
don't use,2
fundamental point,2
little my,2
middleman federal,2
said data,2
established nato,2
is arrested,2
am tired,2
huge redistribution,2
in consciousness,2
ago there,2
police talk,2
veteran every,2
what campaign,2
another bellow,2
about 3,2
childhood arrivals,2
the me,2
jenny no,2
their pills,2
abiding people,2
despise appeals,2
pac without,2
developing a,2
to last,2
had 75,2
bring major,2
how'd you,2
know if,2
housing in,2
about unquote,2
concerned access,2
investigation for,2
we deserve,2
kids she,2
of babies,2
change then,2
process i,2
that's probably,2
time thank,2
the cap,2
mens hostel,2
decisions such,2
month i,2
is together,2
that end,2
rights gay,2
obama did,2
not talk,2
disappearing the,2
51 of,2
get enough,2
under enormous,2
scientist not,2
fired up,2
nation have,2
incomes on,2
drastic cuts,2
bad fight,2
any system,2
aware of,2
took them,2
in town,2
realizes full,2
minnesota and,2
do hope,2
lose their,2
it doesn't,2
time all,2
stuff like,2
behavior led,2
saw the,2
today lee,2
had learned,2
dictator and,2
are american,2
people ending,2
on fossil,2
of confined,2
still useful,2
east yes,2
once by,2
face the,2
hand wall,2
in sensible,2
was working,2
difficult a,2
through all,2
military decisions,2
social but,2
street because,2
routine interaction,2
medicaid the,2
very insecure,2
you take,2
immediately what,2
service can,2
public in,2
black it's,2
business we,2
an embarrassing,2
profits for,2
and allergens,2
about keeping,2
are brought,2
color to,2
request is,2
right away,2
congress there,2
citizenship the,2
hijacked by,2
other purpose,2
to arizona,2
with republicans,2
2016 presidential,2
had public,2
are great,2
commonweal inequality,2
have will,2
48 of,2
are ashamed,2
married now,2
substantially ease,2
10 about,2
justice has,2
probation and,2
shorter sentence,2
buy goods,2
incarcerated and,2
daughters democracy,2
all end,2
whether congress,2
price to,2
drop him,2
thank them,2
get medical,2
applause which,2
medicare eliminate,2
drinking i,2
veterans the,2
appears on,2
changed i,2
poor in,2
cracks and,2
tooth also,2
issues ohio,2
brief description,2
husband and,2
reasons most,2
back be,2
angry because,2
an adequate,2
thing somebody,2
of community,2
with not,2
party's ordinary,2
encountered in,2
too well,2
doesn't hurt,2
beyond my,2
passed and,2
divided up,2
a soccer,2
tril a,2
applause nine,2
today make,2
boost corporate,2
murderous drug,2
25 candidates,2
vision should,2
in 1973,2
always the,2
running as,2
please uh,2
together i,2
immigrants they,2
seniors seniors,2
me politically,2
birth from,2
obviously it's,2
operas so,2
or 3,2
protection was,2
also believes,2
poverty what's,2
homeownership and,2
other significant,2
tax and,2
elections a,2
scientists that,2
does say,2
best level,2
understand you,2
senate who,2
the lessons,2
lawyer all,2
let this,2
own in,2
a moderate,2
marriage or,2
said 100,2
change workers,2
ought to,2
in despair,2
at four,2
august 2014,2
oh please,2
so great,2
putting out,2
today republicans,2
taken a,2
cut programs,2
a sudden,2
walk they're,2
the occupy,2
71 as,2
fly into,2
like nato,2
work really,2
today jangling,2
diplomats from,2
not we,2
decision and,2
free trade,2
now mind,2
election i,2
around on,2
doing nominally,2
right what,2
face in,2
simple in,2
must hold,2
years enduring,2
fashioned conservative,2
themselves from,2
life because,2
older women,2
good disgrace,2
ago it,2
be attacked,2
what for,2
was here,2
but of,2
medicine and,2
1 600,2
parties 1988,2
family bonds,2
let's never,2
the recidivism,2
world any,2
radical i,2
need mental,2
those agreements,2
hope you'll,2
bit sick,2
terms not,2
legislation you're,2
even our,2
america weather,2
clearly this,2
gavel it,2
better their,2
yet they're,2
hampshire for,2
every time,2
on twelve,2
hadn't changed,2
hours under,2
has 21,2
married i,2
league but,2
provide pay,2
do matter,2
mendes da,2
spot dick,2
us government,2
machst du,2
in germany,2
eyesore ever,2
by his,2
decision you,2
college let's,2
not calm,2
and talk,2
manner but,2
it's it's,2
volatile the,2
have 0,2
honest and,2
ira we'll,2
parents who,2
proudly tells,2
elections based,2
the faces,2
25 of,2
place george,2
injured my,2
there shouldn't,2
loud as,2
for really,2
same exact,2
exhaustion on,2
defeated democrats,2
world's best,2
throw away,2
pass it,2
a lobbying,2
cannot stand,2
broke in,2
previous approaches,2
thank governor,2
fair what,2
was seniors,2
also talking,2
reform legislation,2
unsustainable this,2
wear the,2
sight of,2
your responsibilities,2
night's debate,2
people every,2
without going,2
not surprising,2
1 our,2
the truck,2
honoring veterans,2
fall through,2
sachs and,2
example give,2
world will,2
iraq applause,2
control of,2
black girls,2
winning with,2
few words,2
bermuda lot,2
makes more,2
assets absorb,2
have impacted,2
paribas was,2
street like,2
relevant to,2
to exercise,2
up might,2
the russian,2
not run,2
adults arrested,2
it think,2
life three,2
very seriously,2
buying the,2
mental illnesses,2
have signed,2
result 27,2
school graduate,2
fight law,2
international democracy,2
and months,2
and immigrant,2
i spent,2
nor should,2
conscious grassroots,2
90 tell,2
whom guarantee,2
could get,2
month another,2
to 30,2
those signs,2
there have,2
people at,2
america medical,2
parents level,2
off but,2
being told,2
figuring out,2
must extend,2
act is,2
interview process,2
can't run,2
baby born,2
expensive their,2
havens when,2
completely out,2
americans giving,2
turn off,2
cowardice colors,2
norway it,2
my happened,2
lots handbook,2
similar terms,2
hasn't we,2
road even,2
year's and,2
hear very,2
by and,2
fail you,2
on communities,2
for thirty,2
go up,2
help outcalls,2
thinkin it,2
there watching,2
now good,2
way what,2
after cutting,2
had rates,2
paris vid,2
debates that,2
maria teresa,2
honored to,2
our senators,2
real criminal,2
possibly make,2
hear about,2
for white,2
want and,2
generations of,2
over 200,2
so big,2
our model,2
the fast,2
1930's no,2
deserve adults,2
many states,2
happening why,2
should now,2
record criminal,2
and nine,2
the push,2
of medically,2
disability no,2
just echo,2
competition and,2
orders when,2
point that's,2
creators of,2
sound for,2
a targeted,2
commendable job,2
allow some,2
sustainable that's,2
a poor,2
or scientists,2
should talk,2
your party,2
states our,2
father john,2
employment opportunity,2
in 1964,2
system applause,2
seven hundred,2
dollars an,2
soon happen,2
ago all,2
in white,2
that still,2
reserves should,2
were hiring,2
purpose right,2
diagnosis would,2
house oppose,2
this week,2
to hijack,2
loans at,2
we find,2
also cox,2
british and,2
i retired,2
skin well,2
india other,2
friends say,2
its decision,2
most vibrant,2
anybody in,2
they hesitate,2
senator tom,2
my master's,2
under criticism,2
qualified people,2
fundamental reform,2
would pose,2
each of,2
passionate about,2
notice where,2
are poor,2
discriminate against,2
hispanic kids,2
not from,2
bills and,2
all great,2
our homes,2
us how,2
people gone,2
louise bail,2
mentors or,2
york and,2
means of,2
running short,2
institutional answer,2
america didn't,2
little whirlwind,2
congress doing,2
cut your,2
1 issue,2
stash their,2
burden alone,2
just african,2
political fact,2
no reason,2
award and,2
forgot when,2
agencies because,2
7 million,2
ago by,2
wrecked the,2
with it,2
cutting health,2
americans including,2
he wrote,2
to south,2
my book,2
exciting i'm,2
explosion up,2
maybe countries,2
bringing together,2
what amazes,2
drawn primarily,2
perhaps the,2
on way,2
opiates and,2
man has,2
arabia country,2
movement has,2
economy as,2
in clio,2
for education,2
put some,2
gave weather,2
college campuses,2
people disproportionately,2
for organized,2
see their,2
more importantly,2
fee that,2
up crowds,2
want is,2
right we've,2
must rebuild,2
against inequality,2
would make,2
good for,2
died in,2
educated school,2
together who,2
system would,2
out against,2
case 13,2
without much,2
successful we,2
six large,2
postal office,2
chapman saying,2
some friends,2
of violence,2
it's okay,2
colleagues talk,2
all killed,2
have dropped,2
often commonweal,2
they've done,2
year blocking,2
enough that,2
along its,2
six equivalent,2
that system,2
are wrong,2
trouble its,2
fear the,2
marijuana that,2
importantly this,2
night let,2
generations a,2
in plex,2
wage countries,2
fellow vermonters,2
common enemy,2
you ran,2
against injustice,2
house regain,2
a fraction,2
live candidates,2
by locking,2
lives this,2
america owning,2
function and,2
with women,2
statements about,2
from dropping,2
break two,2
litmus test,2
clearly better,2
political this,2
whether a,2
wider in,2
an account,2
della rosa,2
face was,2
enormously productive,2
thoughts and,2
shows and,2
turned 26,2
a lost,2
their lack,2
poverty right,2
burlington police,2
illness called,2
learn after,2
always believed,2
by waging,2
my request,2
morning said,2
yet what,2
but facing,2
offenses from,2
hearing in,2
important caucuses,2
one important,2
well water,2
pipeline william,2
four letter,2
exploit people,2
areas core,2
currently the,2
its people,2
case is,2
our birthright,2
sanders not,2
fifty miles,2
be for,2
primarily by,2
you're incarcerated,2
illegal let,2
the poet,2
that black,2
expanded dollar,2
knows yeah,2
stay in,2
work often,2
should also,2
manner however,2
elected mayor,2
is 21,2
few and,2
pay those,2
planet earth,2
iraq turned,2
we're spending,2
we'll have,2
deficit we've,2
leader purpose,2
can't we,2
good nutrition,2
card asking,2
in capitol,2
there seem,2
and nice,2
it like,2
50 of,2
your i'll,2
workers workers,2
issue they,2
although they,2
ahead sure,2
americans did,2
fight what,2
cost about,2
jump through,2
charges against,2
very bank,2
big manuel,2
train police,2
million lower,2
hard why,2
him exactly,2
about reforming,2
ill conceived,2
everybody different,2
colleagues yeah,2
progressive strong,2
my choice,2
like crap,2
and profitable,2
disparity we,2
prices a,2
impact my,2
only ranking,2
create it,2
far reaching,2
women today,2
america two,2
week what,2
white women,2
ago before,2
americans most,2
cable or,2
my class,2
over fifteen,2
are dying,2
transfer law,2
hussein's iraq,2
lawyers kids,2
dynamic that,2
and help,2
airports water,2
want serious,2
other was,2
access terms,2
disturbances airs,2
provide the,2
as exactly,2
nomination for,2
professor as,2
make college,2
now but,2
and faith,2
workers can,2
terrorism river,2
me all,2
is median,2
incarceration and,2
never occurred,2
one war,2
many republican,2
immigration roflol,2
overwhelmingly the,2
race relations,2
what few,2
efforts in,2
up why,2
blog shuttle,2
so particularly,2
bank's 12,2
thirty 3,2
son you,2
my justice,2
only impacts,2
my election,2
republicans to,2
like drug,2
that please,2
violent extremists,2
older is,2
cream and,2
over policing,2
out please,2
better and,2
education recreation,2
share a,2
our slippers,2
to choose,2
interest that,2
wisconsin progressives,2
11 com,2
one guy,2
sole of,2
counseling we,2
they sell,2
lobbyists we,2
in unions,2
care climate,2
suffering while,2
know class,2
those tell,2
young for,2
a strongly,2
into well,2
loans for,2
still at,2
it how,2
sixth of,2
drop three,2
can't believe,2
just more,2
crater in,2
workers movements,2
000 social,2
can happen,2
applause no,2
where for,2
they're honest,2
a mile,2
own twelve,2
up all,2
home senate,2
let we,2
boat when,2
bill together,2
sign my,2
defend america,2
their medical,2
drops day,2
mauled minnesota,2
end in,2
to many,2
continue having,2
that funnel,2
an oligarchy,2
ago his,2
imagine the,2
point you,2
rates were,2
pipeline and,2
2007 as,2
safely there,2
in wheeling,2
destroying america,2
fourteen wealthiest,2
50 campaign,2
prison that,2
word another,2
them run,2
a restoration,2
activists and,2
these outrageous,2
rate if,2
in gay,2
in friends,2
an appropriate,2
your campaign,2
get understanding,2
profiteering lot,2
challenges we,2
